id,country_id,league_id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,PSH,PSD,PSA
1428,1,1,2014/2015,3,"2014-08-10 00:00:00",1717836,10000,8342,1,1,3.1,3.5,2.2,3.2,3.5,2,3.1,3.2,2.1,3.41,3.56,2.19
1429,1,1,2014/2015,3,"2014-08-09 00:00:00",1717837,8203,8571,1,2,2.1,3.5,3.25,2.1,3.4,3,2,3.2,3.3,2.15,3.53,3.55
1430,1,1,2014/2015,3,"2014-08-09 00:00:00",1717838,9989,274581,2,2,2.4,3.3,2.88,2.2,3.1,3.1,2.3,3.1,2.8,2.54,3.35,2.96
1431,1,1,2014/2015,3,"2014-08-09 00:00:00",1717839,8475,10001,1,1,2.63,3.3,2.63,2.5,3.3,2.5,2.55,3.1,2.55,2.67,3.41,2.76
1432,1,1,2014/2015,3,"2014-08-09 00:00:00",1717840,9984,8573,0,1,2.2,3.4,3.2,2.25,3.25,2.9,2.1,3.2,3.1,2.23,3.47,3.43
1433,1,1,2014/2015,30,"2015-03-15 00:00:00",1718049,9986,274581,2,0,1.57,3.8,6,1.55,4,5.75,,,,1.66,3.92,5.79
1434,1,1,2014/2015,30,"2015-03-15 00:00:00",1718050,8635,9991,1,2,1.83,3.5,4.33,1.8,3.6,4.2,1.8,3.5,4.2,1.9,3.71,4.25
1435,1,1,2014/2015,30,"2015-03-15 00:00:00",1718051,10000,8573,1,4,1.91,3.6,3.75,1.9,3.5,3.9,1.8,3.5,4.2,1.92,3.8,4.07
1436,1,1,2014/2015,30,"2015-03-15 00:00:00",1718052,9985,9987,1,0,2.05,3.4,3.5,1.9,3.7,3.7,1.85,3.45,4,2.16,3.55,3.5
1437,1,1,2014/2015,30,"2015-03-15 00:00:00",1718053,10001,8342,1,3,7,4.33,1.44,6,4.6,1.45,6.1,4,1.5,7.81,4.84,1.44
1438,1,1,2014/2015,30,"2015-03-15 00:00:00",1718054,9984,8203,2,3,2.7,3.4,2.5,2.8,3.25,2.45,2.75,3.3,2.4,2.8,3.62,2.56
1439,1,1,2014/2015,30,"2015-03-15 00:00:00",1718055,8475,9994,0,0,2.7,3.4,2.5,2.9,3.5,2.25,,,,2.89,3.46,2.53
1440,1,1,2014/2015,30,"2015-03-15 00:00:00",1718056,9989,8571,0,0,4.33,3.75,1.75,4.5,3.8,1.7,4.5,3.5,1.75,4.81,3.95,1.76
1441,1,1,2014/2015,4,"2014-08-15 00:00:00",1717841,8342,9984,1,1,1.29,5.5,9.5,1.3,5.5,6.5,1.3,4.4,8.5,1.33,5.55,10.22
1442,1,1,2014/2015,4,"2014-08-17 00:00:00",1717842,9991,10000,3,1,1.73,3.75,4.5,1.72,3.4,4.4,1.8,3.2,4,1.78,3.82,4.88
1443,1,1,2014/2015,4,"2014-08-16 00:00:00",1717843,8573,8203,2,0,2.4,3.5,2.8,2.1,3.4,3,2.3,3.1,2.8,2.48,3.38,3.02
1444,1,1,2014/2015,4,"2014-08-16 00:00:00",1717844,9986,8475,2,2,1.8,3.6,4.33,1.85,3.4,3.75,1.8,3.2,4,1.9,3.58,4.45
1445,1,1,2014/2015,4,"2014-08-15 00:00:00",1717845,274581,9985,5,2,3,3.5,2.25,3,3.2,2.25,3.2,3.1,2.1,3.34,3.47,2.26
1446,1,1,2014/2015,4,"2014-08-16 00:00:00",1717846,9994,9989,2,0,1.4,4.33,8.5,1.45,3.9,6.5,1.5,3.8,5.5,1.44,4.69,8.29
1447,1,1,2014/2015,4,"2014-08-16 00:00:00",1717847,8571,9987,1,1,2.3,3.25,3.1,2.2,3.2,3,2.3,3.1,2.8,2.39,3.44,3.11
1448,1,1,2014/2015,4,"2014-08-17 00:00:00",1717848,10001,8635,2,2,4.2,3.6,1.83,3.6,3.5,1.85,3.8,3.2,1.85,4.3,3.77,1.88
1449,1,1,2014/2015,5,"2014-08-24 00:00:00",1717849,8635,8475,1,0,1.18,7,13,1.2,6,10,1.17,5.7,12,1.21,7.28,15.06
1450,1,1,2014/2015,5,"2014-08-23 00:00:00",1717850,9985,10001,2,2,1.73,3.75,4.5,1.7,3.8,4,1.65,3.5,4.5,1.81,3.9,4.5
1451,1,1,2014/2015,5,"2014-08-22 00:00:00",1717851,9987,9991,3,2,2.7,3.4,2.5,2.55,3.2,2.55,2.4,3.1,2.7,2.86,3.5,2.57
1452,1,1,2014/2015,5,"2014-08-23 00:00:00",1717852,10000,274581,1,1,1.8,3.6,4.33,1.8,3.6,3.7,1.8,3.3,3.9,1.79,3.8,4.79
1453,1,1,2014/2015,5,"2014-08-23 00:00:00",1717853,8571,8573,0,2,2.1,3.5,3.3,2,3.4,3.25,1.9,3.3,3.5,2.16,3.43,3.64
1454,1,1,2014/2015,5,"2014-08-24 00:00:00",1717854,8203,8342,3,1,4,3.5,1.91,4,3.25,1.85,3.7,3.3,1.85,4.11,3.66,1.94
1455,1,1,2014/2015,5,"2014-08-23 00:00:00",1717855,9989,9986,0,2,2.5,3.3,2.75,2.5,3.2,2.6,2.5,3.1,2.6,2.58,3.4,2.88
1456,1,1,2014/2015,5,"2014-08-24 00:00:00",1717856,9984,9994,1,0,3.3,3.4,2.15,3.1,3.25,2.15,3.2,3.3,2,3.53,3.46,2.19
1457,1,1,2014/2015,6,"2014-08-31 00:00:00",1717857,8342,8635,2,2,2.25,3.5,3,2.25,3.4,2.75,2.3,3.1,2.8,2.43,3.59,2.94
1458,1,1,2014/2015,6,"2014-08-29 00:00:00",1717858,9991,8571,0,1,1.53,4,6,1.53,3.5,6.25,1.5,3.8,5.5,1.53,4.51,6.59
1459,1,1,2014/2015,6,"2014-08-30 00:00:00",1717859,8573,9987,1,1,2.4,3.5,2.75,2.3,3.5,2.65,2.5,3.1,2.6,2.51,3.42,2.96
1460,1,1,2014/2015,6,"2014-08-31 00:00:00",1717860,9986,8203,2,0,2.4,3.5,2.75,2.3,3.4,2.7,2.4,3.1,2.7,2.44,3.42,3.05
1461,1,1,2014/2015,6,"2014-08-30 00:00:00",1717861,274581,9984,4,0,1.91,3.4,4,1.9,3.25,3.75,1.9,3.3,3.5,1.93,3.57,4.3
1462,1,1,2014/2015,6,"2014-08-31 00:00:00",1717862,9994,9985,1,1,2.5,3.3,2.8,2.5,3.2,2.6,2.5,3.1,2.6,2.62,3.47,2.78
1463,1,1,2014/2015,6,"2014-08-30 00:00:00",1717863,10001,10000,2,2,2.5,3.2,2.88,2.5,3.3,2.5,2.5,3.1,2.6,2.62,3.47,2.77
1464,1,1,2014/2015,6,"2014-08-30 00:00:00",1717864,8475,9989,2,0,2.05,3.3,3.6,2.05,3.3,3.2,2,3.2,3.3,2.1,3.45,3.79
1465,1,1,2014/2015,7,"2014-09-13 00:00:00",1717865,9985,8573,3,5,1.62,3.75,5.5,1.55,4.25,4.5,1.55,3.7,5,1.61,4.08,6.13
1466,1,1,2014/2015,7,"2014-09-14 00:00:00",1717866,9987,8342,1,1,3.2,3.5,2.15,2.9,3.2,2.25,3.2,3.1,2.1,3.29,3.53,2.26
1467,1,1,2014/2015,7,"2014-09-14 00:00:00",1717867,9991,274581,1,0,1.57,3.8,6,1.7,3.5,4.4,1.6,3.6,4.8,1.65,4.19,5.44
1468,1,1,2014/2015,7,"2014-09-13 00:00:00",1717868,10000,8475,1,4,1.53,3.75,7,1.5,4,5.5,1.6,3.6,4.8,1.56,4.33,6.41
1469,1,1,2014/2015,7,"2014-09-14 00:00:00",1717869,8571,9994,2,3,2.6,3.4,2.6,2.5,3.3,2.5,2.5,3.1,2.6,2.73,3.37,2.73
1470,1,1,2014/2015,7,"2014-09-13 00:00:00",1717870,8203,10001,5,2,2.05,3.4,3.6,2,3.25,3.4,2,3.2,3.3,2.06,3.54,3.81
1471,1,1,2014/2015,7,"2014-09-13 00:00:00",1717871,9989,8635,2,2,7,4.33,1.44,6,4.1,1.45,5.5,3.8,1.5,6.96,4.51,1.51
1472,1,1,2014/2015,7,"2014-09-13 00:00:00",1717872,9984,9986,1,0,2.6,3.25,2.7,2.5,3.3,2.5,2.5,3.1,2.6,2.77,3.32,2.72
1473,1,1,2014/2015,8,"2014-09-21 00:00:00",1717873,8342,8571,5,0,1.4,4,10,1.45,3.75,7,1.4,4,6.5,1.41,4.88,8.47
1474,1,1,2014/2015,8,"2014-09-20 00:00:00",1717874,8635,9984,3,2,1.17,7.5,13,1.2,6,10,1.2,5.5,10,1.19,7.52,16.99
1475,1,1,2014/2015,8,"2014-09-20 00:00:00",1717875,8573,9991,1,3,3,3.25,2.38,2.75,3.5,2.55,2.75,3.2,2.3,3.05,3.37,2.47
1476,1,1,2014/2015,8,"2014-09-19 00:00:00",1717876,9986,10000,2,1,2.38,3.4,2.88,2.45,3.4,2.95,2.4,3.1,2.7,2.39,3.49,3.12
1477,1,1,2014/2015,8,"2014-09-20 00:00:00",1717877,274581,9987,1,2,2.38,3.4,2.9,2.25,3.4,2.75,2.3,3.2,2.75,2.45,3.51,2.97
1478,1,1,2014/2015,8,"2014-09-21 00:00:00",1717878,9994,8203,3,2,1.85,3.5,4.2,1.83,3.3,4,1.8,3.3,3.9,1.88,3.6,4.5
1479,1,1,2014/2015,8,"2014-09-20 00:00:00",1717879,10001,9989,6,1,1.73,3.5,5,1.87,3.8,4.1,1.75,3.3,4.2,1.79,3.82,4.75
1480,1,1,2014/2015,8,"2014-09-21 00:00:00",1717880,8475,9985,0,2,4.33,3.6,1.8,3.75,3.4,1.85,3.7,3.3,1.85,4.47,3.69,1.87
1481,1,1,2014/2015,9,"2014-09-28 00:00:00",1717881,9985,9989,2,2,1.29,5,11,1.3,4.75,8,1.33,4.5,7.5,1.32,5.65,10.3
1482,1,1,2014/2015,9,"2014-09-27 00:00:00",1717882,9987,9986,1,1,1.8,3.8,4,1.75,3.8,3.75,1.8,3.2,4,1.83,3.88,4.44
1483,1,1,2014/2015,9,"2014-09-28 00:00:00",1717883,9991,9994,1,1,1.85,3.5,4.2,1.85,3.2,4,1.85,3.2,3.8,1.88,3.77,4.4
1484,1,1,2014/2015,9,"2014-09-28 00:00:00",1717884,8573,8342,2,2,3.6,3.5,2,3.6,3.25,1.95,3.6,3.2,1.9,3.75,3.62,2.05
1485,1,1,2014/2015,9,"2014-09-27 00:00:00",1717885,10000,8635,0,2,3.75,3.6,1.91,4,3.4,1.8,3.7,3.3,1.85,4.01,3.83,1.93
1486,1,1,2014/2015,9,"2014-09-27 00:00:00",1717886,8571,274581,3,0,2.1,3.4,3.4,2.2,3.2,3,2.2,3.1,3,2.31,3.52,3.21
1487,1,1,2014/2015,9,"2014-09-27 00:00:00",1717887,8203,8475,2,0,1.75,3.5,4.75,1.75,3.25,4.5,1.75,3.3,4.2,1.78,3.84,4.85
1488,1,1,2014/2015,9,"2014-09-27 00:00:00",1717888,9984,10001,1,2,2.6,3.4,2.6,2.5,3.3,2.5,2.5,3.1,2.6,2.72,3.55,2.64
1489,1,1,2015/2016,1,"2015-07-24 00:00:00",1979832,9997,8342,2,1,4.33,4,1.7,4.5,3.8,1.72,4.2,3.5,1.8,4.9,4.09,1.72
1490,1,1,2015/2016,1,"2015-07-25 00:00:00",1979833,8571,9985,2,1,2.6,3.4,2.6,2.5,3.25,2.75,2.6,3.2,2.6,2.69,3.42,2.73
1491,1,1,2015/2016,1,"2015-07-25 00:00:00",1979834,9987,1773,3,1,1.62,3.75,5.5,1.62,3.75,5.5,1.6,3.7,5.4,1.6,4.2,5.96
1492,1,1,2015/2016,1,"2015-07-25 00:00:00",1979835,8573,8203,3,1,2.5,3.3,2.8,2.5,3.3,2.7,2.5,3.3,2.65,2.55,3.34,2.96
1493,1,1,2015/2016,1,"2015-07-25 00:00:00",1979836,10000,9994,3,1,2.38,3.4,2.88,2.3,3.4,2.9,2.3,3.3,2.9,2.31,3.47,3.23
1494,1,1,2015/2016,1,"2015-07-26 00:00:00",1979837,10001,9991,1,1,4,3.6,1.85,4.25,3.8,1.75,4.5,3.5,1.75,4.31,3.77,1.88
1495,1,1,2015/2016,1,"2015-07-26 00:00:00",1979838,8635,8475,3,2,1.2,7,11,1.22,5.25,17,1.2,5.8,13,1.23,6.82,14.26
1496,1,1,2015/2016,1,"2015-07-26 00:00:00",1979839,9986,274581,2,1,1.67,3.75,5,1.7,3.7,4.75,1.75,3.5,4.5,1.66,3.85,5.99
1497,1,1,2015/2016,10,"2015-10-04 00:00:00",1979896,8635,8203,1,1,1.44,4.75,6,1.44,4.4,6.75,1.4,4.4,7.3,1.48,4.57,7.6
1498,1,1,2015/2016,10,"2015-10-04 00:00:00",1979897,9991,8342,4,1,2.1,3.5,3.25,2.15,3.4,3.25,2.2,3.3,3.1,2.17,3.56,3.53
1499,1,1,2015/2016,10,"2015-10-04 00:00:00",1979898,9987,9985,3,1,2.1,3.5,3.3,2.1,3.4,3.3,2.2,3.3,3.1,2.18,3.62,3.43
1500,1,1,2015/2016,10,"2015-10-02 00:00:00",1979899,8573,9994,2,0,1.85,3.5,4.2,1.91,3.6,3.75,1.9,3.45,3.8,1.93,3.73,4.22
1501,1,1,2015/2016,10,"2015-10-03 00:00:00",1979900,9986,10000,3,0,2,3.5,3.6,2.05,3.4,3.5,2.1,3.3,3.3,2.11,3.53,3.74
1502,1,1,2015/2016,10,"2015-10-03 00:00:00",1979901,1773,274581,1,1,1.95,3.6,3.6,1.95,3.5,3.7,2,3.3,3.6,1.97,3.72,4.02
1503,1,1,2015/2016,10,"2015-10-03 00:00:00",1979902,10001,8571,1,1,3.1,3.3,2.3,3,3.4,2.25,3.1,3.3,2.2,3.3,3.5,2.29
1504,1,1,2015/2016,10,"2015-10-03 00:00:00",1979903,9997,8475,1,3,1.75,3.75,4.5,1.8,3.7,4.1,1.75,3.5,4.5,1.85,3.8,4.5
1505,1,1,2015/2016,11,"2015-10-18 00:00:00",1979904,8342,8573,1,0,1.53,3.8,6.5,1.5,4.2,6,1.5,4,6.1,1.56,4.47,6.31
1506,1,1,2015/2016,11,"2015-10-17 00:00:00",1979905,9985,10001,1,2,1.4,4.5,8,1.4,4.75,7,1.4,4.4,7.3,1.4,5.04,8.92
1507,1,1,2015/2016,11,"2015-10-17 00:00:00",1979906,8203,9997,3,0,1.83,3.6,4.2,1.87,3.4,4.1,1.8,3.5,4.2,1.86,3.7,4.58
1508,1,1,2015/2016,11,"2015-10-18 00:00:00",1979907,10000,8635,0,4,4.5,3.3,1.85,3.75,3.75,1.87,4,3.45,1.85,4.34,3.72,1.9
1509,1,1,2015/2016,11,"2015-10-16 00:00:00",1979908,274581,9991,1,2,5.75,3.8,1.6,5.75,4,1.55,6.1,4,1.5,5.67,4.22,1.63
1510,1,1,2015/2016,11,"2015-10-17 00:00:00",1979909,9994,1773,1,2,1.8,3.5,4.5,1.8,3.6,4.25,1.8,3.5,4.2,1.84,3.84,4.49
1511,1,1,2015/2016,11,"2015-10-18 00:00:00",1979910,8571,9986,2,0,2.2,3.5,3.1,2.25,3.3,3.1,2.2,3.3,3.1,2.42,3.39,3.16
1512,1,1,2015/2016,11,"2015-10-17 00:00:00",1979911,8475,9987,0,1,3.5,3.6,2,3.6,3.6,1.95,3.6,3.3,2,3.9,3.7,2
1513,1,1,2015/2016,12,"2015-10-25 00:00:00",1979912,8635,8342,3,1,1.85,3.6,4,1.9,3.6,3.75,1.9,3.45,3.8,1.87,3.86,4.31
1514,1,1,2015/2016,12,"2015-10-24 00:00:00",1979913,9991,8573,2,2,1.4,4.5,8,1.45,4.4,6.5,1.45,4,7,1.45,4.7,8.2
1515,1,1,2015/2016,12,"2015-10-23 00:00:00",1979914,9987,274581,0,4,1.44,4.5,6.5,1.5,4.25,6,1.5,4,6.1,1.5,4.63,7.13
1516,1,1,2015/2016,12,"2015-10-24 00:00:00",1979915,8203,10000,3,4,1.85,3.6,4,1.85,3.6,3.9,1.9,3.45,3.8,1.87,3.93,4.23
1517,1,1,2015/2016,12,"2015-10-25 00:00:00",1979916,9986,9985,2,3,2.5,3.4,2.7,2.35,3.3,2.9,2.3,3.3,2.9,2.54,3.48,2.91
1518,1,1,2015/2016,12,"2015-10-24 00:00:00",1979917,1773,8475,0,2,1.8,3.75,4.2,1.75,3.7,4.33,1.75,3.5,4.5,1.8,3.91,4.7
1519,1,1,2015/2016,12,"2015-10-24 00:00:00",1979918,10001,9994,1,2,2.88,3.5,2.3,2.75,3.4,2.4,2.75,3.3,2.4,2.99,3.52,2.46
1520,1,1,2015/2016,12,"2015-10-25 00:00:00",1979919,9997,8571,2,1,2.5,3.5,2.63,2.5,3.5,2.6,2.4,3.3,2.75,2.62,3.38,2.88
1521,1,1,2015/2016,13,"2015-10-28 00:00:00",1979920,8342,1773,2,0,1.36,5,7.5,1.33,5,8.25,1.25,5.5,10.3,1.39,5.44,8.21
1522,1,1,2015/2016,13,"2015-10-28 00:00:00",1979921,9985,8203,2,1,1.85,3.5,4.2,1.91,3.75,3.6,1.85,3.5,3.9,1.88,3.88,4.28
1523,1,1,2015/2016,13,"2015-10-27 00:00:00",1979922,8573,9987,3,2,2.3,3.3,3.1,2.25,3.4,3,2.3,3.3,2.9,2.4,3.49,3.09
1524,1,1,2015/2016,13,"2015-10-28 00:00:00",1979923,10000,9997,4,0,2,3.4,3.75,2,3.6,3.4,1.85,3.5,3.9,2.08,3.74,3.63
1525,1,1,2015/2016,13,"2015-10-27 00:00:00",1979924,274581,10001,2,2,1.7,3.8,4.6,1.78,3.6,4.4,1.9,3.45,3.8,1.81,3.84,4.68
1526,1,1,2015/2016,13,"2015-10-27 00:00:00",1979925,9994,9991,1,2,3.8,3.4,1.95,3.7,3.6,1.91,4,3.45,1.85,3.88,3.63,2.03
1527,1,1,2015/2016,13,"2015-10-29 00:00:00",1979926,8571,8635,1,1,5,3.6,1.7,4.5,3.5,1.78,4.2,3.5,1.8,5.09,3.89,1.75
1528,1,1,2015/2016,13,"2015-10-28 00:00:00",1979927,8475,9986,0,1,2.75,3.3,2.5,2.6,3.4,2.55,2.65,3.3,2.5,2.9,3.52,2.53
1529,1,1,2015/2016,14,"2015-11-01 00:00:00",1979928,8635,274581,2,0,1.2,6.5,13,1.2,5.75,15.5,1.2,5.8,13,1.24,6.75,13.7
1530,1,1,2015/2016,14,"2015-10-30 00:00:00",1979929,9987,9994,0,2,1.8,3.5,4.5,1.83,3.5,4.25,1.75,3.5,4.5,1.85,3.8,4.53
1531,1,1,2015/2016,14,"2015-10-31 00:00:00",1979930,8203,8475,2,0,1.53,4.33,5.5,1.55,4,5.75,1.65,3.6,5.1,1.58,4.29,6.19
1532,1,1,2015/2016,14,"2015-11-01 00:00:00",1979931,10000,8571,2,2,2,3.3,3.8,1.95,3.5,3.7,2,3.3,3.6,2.06,3.56,3.86
1533,1,1,2015/2016,14,"2015-10-31 00:00:00",1979932,9986,8573,1,1,2.1,3.5,3.3,2.2,3.4,3.1,2.2,3.3,3.1,2.15,3.54,3.61
1534,1,1,2015/2016,14,"2015-10-31 00:00:00",1979933,1773,9991,0,2,5,3.6,1.7,4.6,3.75,1.72,5.1,3.6,1.65,4.89,3.94,1.76
1535,1,1,2015/2016,14,"2015-10-31 00:00:00",1979934,10001,8342,0,2,5,4,1.62,4.75,3.9,1.65,5,3.9,1.6,5.45,4.29,1.65
1536,1,1,2015/2016,14,"2015-11-01 00:00:00",1979935,9997,9985,1,0,3.4,3.5,2.05,3.25,3.5,2.1,3.3,3.3,2.1,3.46,3.68,2.15
1537,1,1,2015/2016,15,"2015-11-08 00:00:00",1979936,8342,9987,1,0,1.5,4.33,6,1.53,4,6,1.5,4,6.1,1.56,4.39,6.3
1538,1,1,2015/2016,15,"2015-11-08 00:00:00",1979937,9985,8635,1,0,3.1,3.4,2.25,3.2,3.3,2.2,3.1,3.3,2.2,3.3,3.54,2.27
1539,1,1,2015/2016,15,"2015-11-08 00:00:00",1979938,9991,9986,1,3,1.5,4.33,6,1.53,4.25,5.5,1.45,4,7,1.52,4.45,7.08
1540,1,1,2015/2016,15,"2015-11-07 00:00:00",1979939,8573,1773,3,0,1.57,4,5.5,1.57,4,5.5,1.6,3.9,5,1.61,4.22,6.03
1541,1,1,2015/2016,15,"2015-11-06 00:00:00",1979940,274581,10000,2,2,2.75,3.4,2.45,2.75,3.5,2.4,2.65,3.3,2.5,2.76,3.53,2.64
1542,1,1,2015/2016,15,"2015-11-07 00:00:00",1979941,9994,9997,1,1,1.67,3.75,5,1.67,3.8,4.75,1.65,3.7,4.9,1.7,3.93,5.44
1543,1,1,2015/2016,15,"2015-11-07 00:00:00",1979942,8571,8203,1,0,2.25,3.4,3.1,2.25,3.4,3,2.1,3.3,3.3,2.32,3.43,3.3
1544,1,1,2015/2016,15,"2015-11-07 00:00:00",1979943,8475,10001,2,2,1.91,3.6,3.8,1.91,3.7,3.6,1.9,3.45,3.8,2,3.71,3.91
1545,1,1,2015/2016,16,"2015-11-21 00:00:00",1979944,8342,10000,3,0,1.4,4.75,7,1.45,4.4,6.5,1.45,4,7,1.46,4.93,7.37
1546,1,1,2015/2016,16,"2015-11-22 00:00:00",1979945,9985,8571,1,1,1.8,3.6,4.33,1.78,3.7,4.25,1.8,3.5,4.2,1.79,3.76,4.95
1547,1,1,2015/2016,16,"2015-11-20 00:00:00",1979946,9991,10001,5,0,1.3,5.25,9,1.3,5,9.75,1.3,5,9,1.31,6.05,10.11
1548,1,1,2015/2016,16,"2015-11-22 00:00:00",1979947,8203,8573,2,1,2.25,3.4,3.1,2.25,3.6,2.9,2.3,3.3,2.9,2.31,3.48,3.28
1549,1,1,2015/2016,16,"2015-12-22 00:00:00",1979948,274581,9986,0,1,2.6,3.25,2.7,2.65,3.3,2.55,2.65,3.3,2.5,2.68,3.5,2.73
1550,1,1,2015/2016,16,"2015-12-23 00:00:00",1979949,9994,8635,1,1,4.2,3.5,1.85,3.75,3.5,1.95,4.2,3.5,1.8,4.46,3.66,1.89
1551,1,1,2015/2016,16,"2015-11-21 00:00:00",1979950,1773,9987,1,3,3.4,3.4,2.1,3.1,3.4,2.2,3.1,3.3,2.2,3.47,3.62,2.17
1552,1,1,2015/2016,16,"2015-11-21 00:00:00",1979951,8475,9997,2,1,2.25,3.5,3,2.2,3.5,3,2.2,3.3,3.1,2.21,3.62,3.35
1553,1,1,2015/2016,17,"2015-11-29 00:00:00",1979952,8635,1773,3,2,1.25,6,10,1.25,6,10,1.25,5.5,10.3,1.27,6.87,11.25
1554,1,1,2015/2016,17,"2015-11-28 00:00:00",1979953,9987,9991,0,1,2.9,3.5,2.3,2.9,3.6,2.25,2.9,3.3,2.3,2.97,3.58,2.45
1555,1,1,2015/2016,17,"2015-11-29 00:00:00",1979954,8203,8342,1,4,3.6,3.6,1.95,3.6,3.6,1.95,3.8,3.45,1.9,3.88,3.81,1.98
1556,1,1,2015/2016,17,"2015-11-27 00:00:00",1979955,10000,9985,2,3,2.6,3.3,2.63,2.6,3.4,2.55,2.75,3.3,2.4,2.63,3.55,2.75
1557,1,1,2015/2016,17,"2015-11-28 00:00:00",1979956,8571,8475,3,1,1.7,3.75,4.75,1.65,4,4.75,1.7,3.6,4.7,1.73,3.87,5.29
1558,1,1,2015/2016,17,"2015-11-28 00:00:00",1979957,9986,9994,1,2,2.2,3.2,3.4,2.15,3.4,3.2,2.1,3.3,3.3,2.28,3.4,3.41
1559,1,1,2015/2016,17,"2015-11-29 00:00:00",1979958,10001,8573,0,1,3.3,3.5,2.1,3.2,3.7,2.05,3.1,3.3,2.2,3.26,3.63,2.26
1560,1,1,2015/2016,17,"2015-11-28 00:00:00",1979959,9997,274581,0,1,2,3.5,3.6,1.95,3.5,3.75,2,3.3,3.6,2.04,3.56,3.93
1561,1,1,2015/2016,18,"2015-12-06 00:00:00",1979960,8342,9986,2,1,1.44,4.5,6.5,1.44,4.5,6.5,1.45,4,7,1.53,4.64,6.44
1562,1,1,2015/2016,18,"2015-12-04 00:00:00",1979961,9991,10000,2,2,1.44,4.75,6,1.44,4.6,6.25,1.4,4.4,7.3,1.51,4.69,6.74
1563,1,1,2015/2016,18,"2015-12-06 00:00:00",1979962,9987,8635,0,0,3.4,3.4,2.1,3.3,3.4,2.1,3.3,3.3,2.1,3.55,3.53,2.17
1564,1,1,2015/2016,18,"2015-12-05 00:00:00",1979963,8573,9997,1,2,1.55,4,5.75,1.53,4,6,1.65,3.6,5.1,1.6,4.14,6.34
1565,1,1,2015/2016,18,"2015-12-05 00:00:00",1979964,274581,8203,2,3,2.55,3.4,2.63,2.5,3.3,2.7,2.5,3.3,2.65,2.72,3.51,2.67
1566,1,1,2015/2016,18,"2015-12-06 00:00:00",1979965,9994,8571,3,1,2.05,3.6,3.4,2.1,3.4,3.3,2.1,3.3,3.3,2.12,3.48,3.76
1567,1,1,2015/2016,18,"2015-12-05 00:00:00",1979966,1773,10001,5,1,1.91,3.6,3.8,1.9,3.6,3.75,1.9,3.45,3.8,1.96,3.75,4.03
1568,1,1,2015/2016,18,"2015-12-05 00:00:00",1979967,8475,9985,0,0,3.8,3.3,2,3.5,3.5,2,3.6,3.3,2,3.79,3.72,2.03
1569,1,1,2015/2016,19,"2015-12-13 00:00:00",1979968,8635,8573,1,1,1.45,4.5,6.5,1.44,4.5,6.5,1.45,4,7,1.5,4.55,7.25
1570,1,1,2015/2016,19,"2015-12-13 00:00:00",1979969,9985,8342,2,0,3.2,3.4,2.2,3,3.4,2.25,2.9,3.3,2.3,3.2,3.62,2.29
1571,1,1,2015/2016,19,"2015-12-12 00:00:00",1979970,8203,9994,1,1,2,3.3,3.8,2,3.5,3.5,2,3.3,3.6,2.04,3.58,3.92
1572,1,1,2015/2016,19,"2015-12-12 00:00:00",1979971,10000,8475,2,1,1.57,4,5.5,1.62,4,5.5,1.55,3.9,5.6,1.62,4.28,5.78
1573,1,1,2015/2016,19,"2015-12-12 00:00:00",1979972,8571,274581,1,3,1.75,3.75,4.33,1.8,3.7,4.5,1.75,3.5,4.5,1.81,3.71,4.95
1574,1,1,2015/2016,19,"2015-12-12 00:00:00",1979973,9986,1773,2,1,1.8,3.75,4.2,1.75,3.8,4.2,1.8,3.5,4.2,1.81,3.86,4.7
1575,1,1,2015/2016,19,"2015-12-11 00:00:00",1979974,10001,9987,0,0,3.75,3.8,1.85,4.1,3.5,1.85,3.6,3.3,2,4.23,3.8,1.9
1576,1,1,2015/2016,19,"2015-12-13 00:00:00",1979975,9997,9991,0,2,4.75,3.5,1.75,4.5,3.7,1.8,4.2,3.5,1.8,4.71,3.87,1.8
1577,1,1,2015/2016,2,"2015-07-31 00:00:00",1979840,9991,9987,1,0,1.67,3.6,5.25,1.67,3.7,5,1.7,3.6,4.7,1.71,3.89,5.41
1578,1,1,2015/2016,2,"2015-08-01 00:00:00",1979841,8342,8203,3,0,1.55,4.2,5.5,1.6,3.9,5.25,1.5,4,6.1,1.63,4.36,5.38
1579,1,1,2015/2016,2,"2015-08-01 00:00:00",1979842,8475,8571,2,1,3.2,3.25,2.25,3,3.4,2.25,2.75,3.3,2.4,3.28,3.37,2.33
1580,1,1,2015/2016,2,"2015-08-01 00:00:00",1979843,8573,10001,2,1,1.65,3.6,5.5,1.7,3.5,5,1.7,3.6,4.7,1.66,3.84,5.96
1581,1,1,2015/2016,2,"2015-08-01 00:00:00",1979844,274581,9997,0,2,2.63,3.3,2.6,2.6,3.3,2.6,2.4,3.3,2.75,2.82,3.32,2.67
1582,1,1,2015/2016,2,"2015-08-02 00:00:00",1979845,9994,9986,2,2,2.1,3.4,3.4,1.95,3.5,3.7,2.1,3.3,3.3,2.15,3.51,3.58
1583,1,1,2015/2016,2,"2015-08-02 00:00:00",1979846,9985,10000,2,1,1.57,4,5.75,1.65,3.8,5,1.65,3.6,5.1,1.61,4.1,6.12
